TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001230,AC00229,17.21,2023-12-25T17:18:58,Debit,Omaha,D000618,119.43.28.203,M004,Online,23,Student,219,1,914.16,2024-11-04T08:06:59
TX001232,AC00328,38.37,2023-09-01T16:07:38,Debit,San Antonio,D000228,136.162.111.135,M003,ATM,63,Doctor,135,1,8647.04,2024-11-04T08:10:04
TX001235,AC00090,11.19,2023-01-02T17:34:13,Debit,Austin,D000384,195.237.152.198,M090,ATM,60,Engineer,40,1,9877.17,2024-11-04T08:12:22
TX001236,AC00053,29.19,2023-01-25T17:39:15,Credit,Nashville,D000300,146.53.16.47,M004,Branch,58,Doctor,41,1,12059.85,2024-11-04T08:11:34
TX001240,AC00103,36.97,2023-08-23T17:22:49,Debit,Virginia Beach,D000545,175.210.47.87,M087,Branch,41,Engineer,79,1,2850.92,2024-11-04T08:07:48
TX001244,AC00219,13.87,2023-12-11T18:32:40,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,24,Student,20,1,954.83,2024-11-04T08:07:47
TX001251,AC00326,80.96,2023-09-27T17:47:10,Credit,Jacksonville,D000179,81.248.235.147,M078,Online,19,Student,97,1,959.94,2024-11-04T08:06:25
TX001252,AC00153,95.78,2023-03-23T17:09:53,Debit,Atlanta,D000211,221.23.158.87,M061,Online,22,Student,27,1,271.64,2024-11-04T08:09:16
TX001258,AC00027,18.46,2023-11-20T16:29:14,Debit,Charlotte,D000133,166.41.54.117,M032,Branch,68,Retired,213,1,6381.6,2024-11-04T08:10:17
TX001260,AC00232,54.5,2023-11-22T16:59:09,Credit,Philadelphia,D000050,61.95.76.233,M082,Branch,57,Retired,147,1,1715.22,2024-11-04T08:08:27
TX001264,AC00461,35.46,2023-03-23T16:16:29,Debit,Nashville,D000243,193.83.0.183,M005,ATM,56,Retired,285,1,1532.72,2024-11-04T08:07:26
TX001265,AC00079,76.39,2023-01-13T17:19:33,Debit,Denver,D000507,136.250.159.93,M019,Branch,18,Student,219,1,5976.0,2024-11-04T08:10:09
TX001271,AC00184,73.19,2023-10-18T16:20:15,Debit,Atlanta,D000067,152.140.239.181,M025,Branch,76,Retired,213,1,2264.98,2024-11-04T08:10:26
TX001273,AC00329,30.52,2023-05-19T17:19,Debit,Jacksonville,D000526,104.165.213.58,M005,Branch,62,Doctor,122,1,12327.74,2024-11-04T08:07:18
TX001277,AC00299,56.62,2023-02-27T17:59:36,Debit,Austin,D000475,48.31.196.24,M069,Branch,54,Doctor,121,1,8981.1,2024-11-04T08:08:45
TX001278,AC00266,53.14,2023-04-21T17:19:56,Debit,Las Vegas,D000431,115.96.94.156,M062,ATM,34,Doctor,70,1,7915.0,2024-11-04T08:07:15
TX001281,AC00489,21.27,2023-07-24T17:01:19,Credit,Indianapolis,D000386,197.23.128.119,M070,Online,62,Retired,114,1,7392.79,2024-11-04T08:09:54
TX001283,AC00409,76.02,2023-07-12T16:58:17,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,34,Doctor,189,1,14765.41,2024-11-04T08:11:51
TX001287,AC00225,39.48,2023-05-26T16:47:51,Debit,Omaha,D000435,152.234.65.155,M017,ATM,56,Retired,38,1,5889.51,2024-11-04T08:11:50
TX001289,AC00468,19.11,2023-09-18T16:31:03,Credit,Colorado Springs,D000546,148.25.159.90,M007,Online,49,Engineer,160,1,8478.46,2024-11-04T08:11:45
TX001293,AC00125,19.48,2023-07-10T16:01:03,Debit,Dallas,D000674,16.128.130.153,M002,ATM,27,Engineer,114,1,4739.59,2024-11-04T08:08:46
TX001295,AC00213,91.38,2023-04-03T16:41:47,Debit,Jacksonville,D000609,163.129.70.210,M013,ATM,65,Retired,179,1,2402.58,2024-11-04T08:06:39
TX001297,AC00070,93.22,2023-04-07T17:11:35,Debit,Charlotte,D000140,70.130.169.235,M030,Online,52,Retired,52,1,1014.63,2024-11-04T08:09:41
TX001304,AC00396,91.84,2023-07-05T17:21:56,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41,2024-11-04T08:08:32
TX001308,AC00024,28.78,2023-08-07T16:08:04,Credit,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04T08:11:39
TX001311,AC00032,52.23,2023-09-11T18:08:19,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01,2024-11-04T08:08:11
TX001312,AC00136,78.62,2023-07-31T16:46:29,Debit,Oklahoma City,D000521,80.90.35.146,M084,Branch,32,Doctor,52,1,1360.85,2024-11-04T08:08:12
TX001313,AC00001,47.79,2023-09-15T17:00:20,Debit,Denver,D000649,59.12.96.11,M034,Branch,25,Student,37,1,1649.92,2024-11-04T08:11:55
TX001315,AC00452,30.87,2023-07-12T16:50:42,Debit,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04T08:10:43
TX001318,AC00403,27.28,2023-12-25T16:30:45,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24,2024-11-04T08:09:42
TX001321,AC00298,10.52,2023-07-19T17:38:50,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,55,Retired,30,1,2472.99,2024-11-04T08:11:06
TX001336,AC00007,90.88,2023-11-20T17:08:33,Debit,Colorado Springs,D000086,175.210.47.87,M071,ATM,26,Engineer,284,1,7117.35,2024-11-04T08:10:50
TX001337,AC00017,60.11,2023-11-27T17:39:39,Credit,Albuquerque,D000636,8.243.4.138,M067,Branch,61,Retired,122,1,7235.87,2024-11-04T08:08:09
TX001339,AC00110,19.39,2023-11-17T16:39:20,Debit,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,2024-11-04T08:11:24
TX001341,AC00079,57.07,2023-08-25T16:30:02,Credit,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,2024-11-04T08:11:35
TX001344,AC00344,46.11,2023-03-27T17:07:20,Debit,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,2024-11-04T08:10:44
TX001349,AC00094,31.7,2023-06-01T16:56:33,Credit,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04T08:08:02
TX001350,AC00185,22.3,2023-05-01T16:57:17,Debit,Philadelphia,D000035,133.63.96.21,M030,ATM,21,Student,90,1,1200.35,2024-11-04T08:12:18
TX001359,AC00077,20.62,2023-06-21T17:10:18,Credit,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04T08:08:49
TX001362,AC00136,61.98,2023-01-03T18:18:14,Debit,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,2024-11-04T08:08:55
TX001363,AC00204,54.85,2023-09-05T16:05:58,Credit,San Francisco,D000287,214.67.148.245,M071,Branch,58,Retired,40,1,2727.45,2024-11-04T08:09:36
TX001365,AC00305,16.55,2023-09-11T17:05:50,Debit,Tucson,D000477,214.32.109.197,M009,Branch,26,Engineer,159,1,6089.79,2024-11-04T08:08:11
TX001366,AC00338,91.32,2023-11-10T16:43:45,Debit,Milwaukee,D000353,49.29.37.185,M056,Branch,58,Engineer,77,1,2618.1,2024-11-04T08:08:22
TX001368,AC00363,49.62,2023-12-07T16:19:07,Debit,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,2024-11-04T08:07:23
TX001374,AC00267,10.31,2023-01-13T16:23:56,Debit,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04T08:11:14
TX001380,AC00126,77.53,2023-07-25T18:00:25,Debit,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,2024-11-04T08:07:12
TX001386,AC00292,23.01,2023-06-09T18:33:04,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75,2024-11-04T08:09:14
TX001387,AC00024,69.28,2023-10-30T16:36:24,Debit,Los Angeles,D000379,184.4.253.143,M070,Online,25,Student,129,1,708.74,2024-11-04T08:11:01
TX001388,AC00441,51.25,2023-08-29T16:16:15,Credit,Austin,D000113,101.223.82.253,M044,Branch,28,Student,66,1,1744.4,2024-11-04T08:11:52
TX001392,AC00462,17.67,2023-06-27T17:50:21,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18,2024-11-04T08:10:55
TX001397,AC00041,34.31,2023-04-28T16:55:28,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,2024-11-04T08:11:26
TX001402,AC00092,66.01,2023-10-06T18:39:39,Debit,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04T08:07:05
TX001405,AC00498,26.75,2023-05-08T16:25:03,Debit,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,2024-11-04T08:07
TX001411,AC00171,22.61,2023-12-21T17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,2024-11-04T08:06:47
TX001412,AC00374,68.28,2023-06-08T18:54:04,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,2024-11-04T08:08:24
TX001413,AC00219,33.65,2023-09-18T17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04T08:07:24
TX001415,AC00075,73.23,2023-06-23T16:41:27,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85,2024-11-04T08:12:22
TX001417,AC00056,18.56,2023-04-24T17:04:21,Credit,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,2024-11-04T08:07:40
TX001421,AC00297,66.91,2023-01-30T18:47:17,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,2024-11-04T08:10:19
TX001423,AC00207,38.14,2023-12-28T16:51:20,Debit,Albuquerque,D000572,113.134.242.82,M026,Online,19,Student,174,1,1119.21,2024-11-04T08:09:59
TX001429,AC00369,11.02,2023-11-13T16:32:53,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,2024-11-04T08:06:56
TX001430,AC00257,83.43,2023-05-30T16:28:48,Debit,New York,D000627,23.255.214.209,M012,Online,56,Retired,109,1,1870.16,2024-11-04T08:11:40
TX001440,AC00090,81.51,2023-08-10T16:10:22,Debit,Washington,D000079,192.95.36.246,M059,Branch,25,Student,97,1,865.49,2024-11-04T08:07:15
TX001446,AC00119,88.42,2023-10-18T16:28:19,Debit,El Paso,D000443,37.143.57.20,M096,ATM,62,Doctor,91,1,12381.45,2024-11-04T08:09:15
TX001449,AC00254,39.24,2023-11-14T18:33:32,Debit,Dallas,D000164,214.67.148.245,M095,ATM,77,Retired,106,1,6462.41,2024-11-04T08:11:18
TX001451,AC00268,78.77,2023-05-08T18:36:59,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04T08:06:41
TX001452,AC00460,26.5,2023-02-08T16:42:59,Debit,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,2024-11-04T08:07:24
TX001453,AC00257,83.62,2023-06-22T17:18:09,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,2024-11-04T08:12:06
TX001455,AC00162,55.99,2023-11-13T16:16:24,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,2024-11-04T08:07:20
TX001459,AC00217,46.22,2023-11-13T16:41:09,Debit,San Jose,D000638,49.31.186.82,M049,Branch,23,Student,217,1,471.28,2024-11-04T08:08:59
TX001463,AC00266,11.3,2023-12-01T16:33:43,Credit,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2024-11-04T08:09:25
TX001464,AC00193,95.5,2023-05-22T16:24:02,Debit,Omaha,D000362,177.116.108.246,M031,Online,57,Retired,17,1,4079.09,2024-11-04T08:08:19
TX001467,AC00015,73.35,2023-03-13T16:33:49,Debit,San Francisco,D000340,9.230.41.239,M093,Branch,24,Student,47,1,1181.84,2024-11-04T08:09:57
TX001468,AC00352,29.94,2023-10-13T16:22:08,Debit,San Francisco,D000266,3.77.114.6,M063,ATM,58,Doctor,243,1,10915.54,2024-11-04T08:12:01
TX001470,AC00174,50.52,2023-10-16T16:29:39,Debit,Boston,D000377,151.247.130.190,M029,Online,20,Student,140,1,1121.19,2024-11-04T08:09:12
TX001473,AC00373,52.94,2023-06-12T17:36:25,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,2024-11-04T08:11:08
TX001477,AC00002,12.62,2023-05-05T16:35:44,Debit,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,2024-11-04T08:09:03
TX001486,AC00397,71.9,2023-02-20T16:28:39,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,2024-11-04T08:12:07
TX001490,AC00368,35.46,2023-07-18T16:38:11,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,2024-11-04T08:10:12
TX001491,AC00233,38.14,2023-04-07T16:16,Debit,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2024-11-04T08:07:16
TX001495,AC00142,25.58,2023-11-16T16:33:22,Debit,Omaha,D000083,194.29.57.163,M048,ATM,60,Engineer,166,1,6741.41,2024-11-04T08:06:29
TX001499,AC00293,46.23,2023-05-29T17:45:26,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75,2024-11-04T08:09:46
TX001503,AC00341,33.63,2023-11-03T16:50:08,Debit,Columbus,D000556,141.241.241.128,M024,Online,63,Retired,76,1,4324.4,2024-11-04T08:10:52
TX001504,AC00400,64.58,2023-12-04T18:06:30,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04T08:11:27
TX001505,AC00301,23.23,2023-04-20T16:34:59,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01,2024-11-04T08:09:54
TX001509,AC00435,71.87,2023-01-16T18:03:02,Debit,Nashville,D000039,110.247.153.70,M057,ATM,22,Student,258,1,1839.1,2024-11-04T08:12:07
TX001515,AC00272,71.34,2023-08-28T16:00,Debit,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04T08:09:43
TX001520,AC00495,94.09,2023-09-12T16:32:09,Debit,Miami,D000429,116.237.223.50,M042,Branch,27,Student,203,1,646.85,2024-11-04T08:10:29
TX001521,AC00246,91.23,2023-05-15T16:13:54,Debit,Boston,D000184,32.240.176.64,M003,ATM,72,Retired,86,1,6385.12,2024-11-04T08:08:29
TX001523,AC00298,77.5,2023-05-23T16:44:55,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2024-11-04T08:08:15
TX001525,AC00323,43.88,2023-11-13T17:43:37,Credit,Seattle,D000349,139.23.212.102,M038,Online,26,Student,251,1,1644.09,2024-11-04T08:08:21
TX001528,AC00222,64.3,2023-09-04T17:36:40,Debit,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,2024-11-04T08:11:58
TX001532,AC00432,26.07,2023-03-16T17:00:29,Debit,Baltimore,D000552,194.174.252.1,M061,Branch,20,Student,19,3,349.98,2024-11-04T08:10:16
TX001537,AC00367,28.44,2023-08-31T17:43:38,Debit,Fresno,D000176,200.164.13.160,M047,ATM,18,Student,243,1,1071.04,2024-11-04T08:09:03
TX001539,AC00253,20.05,2023-11-29T17:43:51,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67,2024-11-04T08:08
TX001541,AC00153,89.5,2023-08-21T16:22:06,Credit,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,2024-11-04T08:09:01
TX001542,AC00016,69.96,2023-10-16T17:43,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12,2024-11-04T08:08:13
TX001554,AC00286,47.23,2023-08-03T18:18:56,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81,2024-11-04T08:11:07
TX001560,AC00011,31.53,2023-12-20T17:15:14,Debit,Kansas City,D000328,37.143.57.20,M095,Online,25,Student,283,1,874.93,2024-11-04T08:06:33
TX001565,AC00393,28.38,2023-05-18T16:24:16,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,2024-11-04T08:08:56
TX001566,AC00233,16.8,2023-11-27T17:01:48,Debit,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2024-11-04T08:09:51
TX001569,AC00203,56.31,2023-09-27T17:54:16,Credit,Houston,D000038,18.72.115.111,M042,Online,75,Retired,195,1,6396.08,2024-11-04T08:08:12
TX001571,AC00131,50.99,2023-10-31T16:45:07,Debit,Detroit,D000217,147.119.62.178,M003,Branch,29,Doctor,76,1,1334.6,2024-11-04T08:10
TX001574,AC00123,77.54,2023-02-01T17:12:47,Debit,Phoenix,D000352,79.47.176.19,M095,Online,67,Retired,73,1,4536.38,2024-11-04T08:10:22
TX001575,AC00139,18.35,2023-09-18T16:40:59,Debit,Nashville,D000685,83.80.89.29,M035,Branch,21,Student,78,1,1293.39,2024-11-04T08:10:06
TX001577,AC00059,65.11,2023-09-07T16:47:49,Debit,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,2024-11-04T08:08:55
TX001578,AC00233,67.07,2023-06-05T16:24:41,Credit,Los Angeles,D000038,89.237.88.251,M048,ATM,24,Student,56,1,999.62,2024-11-04T08:10:33
TX001582,AC00242,37.58,2023-04-17T18:22:37,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44,2024-11-04T08:12:14
TX001589,AC00132,23.24,2023-04-13T16:41:41,Debit,Indianapolis,D000569,184.185.209.72,M054,Branch,68,Doctor,129,1,13777.79,2024-11-04T08:10:55
TX001590,AC00035,70.88,2023-12-04T16:18:39,Credit,Omaha,D000315,169.67.220.37,M087,Branch,74,Retired,176,1,1794.65,2024-11-04T08:06:26
TX001597,AC00411,11.86,2023-09-05T16:43:36,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,2024-11-04T08:08:52
TX001602,AC00095,10.92,2023-10-20T17:48:44,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,2024-11-04T08:08:28
TX001609,AC00337,96.25,2023-07-27T16:01:41,Debit,Houston,D000359,27.215.118.94,M040,Online,61,Retired,171,1,7996.7,2024-11-04T08:06:36
TX001612,AC00259,35.94,2023-05-08T16:22:52,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,2024-11-04T08:09:24
TX001613,AC00102,24.86,2023-02-13T16:53:36,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,2024-11-04T08:12:04
TX001617,AC00114,34.74,2023-04-28T16:03:41,Credit,Portland,D000142,161.71.2.223,M075,Online,59,Retired,72,1,3736.57,2024-11-04T08:12:14
TX001618,AC00331,64.01,2023-10-30T18:14:15,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69,2024-11-04T08:08:26
TX001620,AC00015,50.9,2023-04-24T16:14:34,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,28,Student,150,1,1277.7,2024-11-04T08:06:36
TX001622,AC00063,37.4,2023-08-01T17:54:56,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,2024-11-04T08:12:08
TX001627,AC00257,18.23,2023-03-22T17:31:23,Debit,Nashville,D000187,193.217.248.188,M064,ATM,56,Engineer,28,1,8422.2,2024-11-04T08:11:20
TX001632,AC00380,17.1,2023-12-25T16:56:06,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,53,Retired,101,1,1619.54,2024-11-04T08:11:05
TX001636,AC00465,40.12,2023-04-19T17:03:11,Credit,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38,2024-11-04T08:10:40
TX001642,AC00480,50.52,2023-04-06T16:03:23,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,54,Doctor,293,1,12815.24,2024-11-04T08:06:58
TX001644,AC00154,12.94,2023-08-28T17:08:41,Debit,Fresno,D000364,114.115.12.20,M098,Branch,23,Student,158,1,921.23,2024-11-04T08:10:32
TX001647,AC00303,40.79,2023-11-17T16:40:09,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,18,Student,80,1,1769.33,2024-11-04T08:11:29
TX001648,AC00004,99.25,2023-06-26T16:53:58,Credit,Phoenix,D000524,17.87.7.140,M048,Online,63,Retired,93,1,2570.34,2024-11-04T08:07:33
TX001650,AC00434,29.5,2023-07-20T18:26:11,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73,Retired,129,1,1229.32,2024-11-04T08:09:30
TX001651,AC00438,54.34,2023-12-25T18:03:33,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,65,Doctor,46,1,8019.89,2024-11-04T08:11:47
TX001652,AC00279,18.25,2023-08-16T16:41:21,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,53,Doctor,18,1,14328.29,2024-11-04T08:08:43
TX001654,AC00166,81.15,2023-02-17T16:28:12,Debit,Miami,D000311,156.173.170.140,M059,ATM,19,Student,114,1,1595.26,2024-11-04T08:09:07
TX001655,AC00129,83.95,2023-06-14T16:16:25,Debit,New York,D000288,60.89.202.192,M015,Online,75,Retired,170,1,7413.18,2024-11-04T08:06:37
TX001660,AC00456,53.79,2023-12-05T16:01:44,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36,2024-11-04T08:07:47
TX001664,AC00063,27.94,2023-11-03T18:44:38,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,79,Retired,120,1,1893.44,2024-11-04T08:08:30
TX001671,AC00458,46.12,2023-06-05T17:28:06,Debit,Fresno,D000527,152.234.65.155,M088,Branch,59,Doctor,30,1,8874.01,2024-11-04T08:08:32
TX001672,AC00335,27.25,2023-03-20T16:02:51,Credit,Kansas City,D000335,200.136.146.93,M082,Branch,63,Retired,92,1,5365.2,2024-11-04T08:09:28
TX001676,AC00091,49.84,2023-10-13T16:05:10,Debit,Chicago,D000290,212.220.106.248,M095,ATM,49,Doctor,146,1,7872.04,2024-11-04T08:07:16
TX001678,AC00133,88.06,2023-10-27T17:53:06,Credit,Raleigh,D000515,35.220.238.127,M016,Online,18,Student,288,1,1779.85,2024-11-04T08:09:03
TX001680,AC00247,67.25,2023-07-03T16:38:45,Debit,Miami,D000413,42.3.3.101,M013,Online,19,Student,157,1,467.4,2024-11-04T08:11:37
TX001681,AC00332,93.63,2023-08-21T18:11:41,Debit,New York,D000532,166.41.54.117,M096,ATM,29,Engineer,141,1,9873.62,2024-11-04T08:09:57
TX001682,AC00230,74.11,2023-07-18T16:05:40,Debit,San Jose,D000547,203.174.215.229,M011,Branch,22,Student,49,1,1257.9,2024-11-04T08:09:02
TX001683,AC00019,41.13,2023-03-27T17:53:15,Credit,Philadelphia,D000655,109.42.41.157,M030,Branch,77,Retired,58,1,6067.54,2024-11-04T08:10:03
TX001688,AC00426,98.41,2023-06-12T17:09:42,Debit,Sacramento,D000187,181.223.246.123,M052,Online,27,Student,48,1,912.71,2024-11-04T08:08:45
TX001690,AC00313,27.51,2023-09-20T18:16:03,Credit,Columbus,D000250,47.82.77.181,M057,Online,40,Doctor,103,1,13645.63,2024-11-04T08:06:27
TX001691,AC00442,12.18,2023-04-20T18:50:39,Debit,New York,D000326,190.152.148.249,M088,Branch,76,Retired,77,1,4909.24,2024-11-04T08:07:37
TX001693,AC00232,25.77,2023-07-17T17:15:21,Credit,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77,2024-11-04T08:10:33
TX001701,AC00244,21.13,2023-04-25T16:11:22,Debit,Dallas,D000549,68.254.244.208,M090,Branch,28,Student,153,1,948.7,2024-11-04T08:10:17
TX001706,AC00305,14.08,2023-02-06T18:18:26,Debit,Dallas,D000447,101.90.40.193,M059,Branch,57,Retired,154,1,3908.65,2024-11-04T08:08:27
TX001711,AC00283,77.9,2023-12-25T17:42,Debit,Washington,D000616,15.176.70.194,M071,Branch,21,Student,128,1,664.72,2024-11-04T08:08:41
TX001718,AC00121,80.97,2023-01-09T17:27:58,Debit,Seattle,D000255,146.69.70.214,M026,Online,38,Doctor,157,1,5926.31,2024-11-04T08:09:06
TX001725,AC00261,16.27,2023-02-13T17:58:45,Debit,Atlanta,D000697,155.37.19.43,M038,ATM,57,Doctor,44,1,10971.32,2024-11-04T08:09:04
TX001727,AC00120,85.73,2023-03-01T16:09:58,Debit,Virginia Beach,D000072,134.222.122.238,M100,ATM,41,Doctor,266,1,14928.35,2024-11-04T08:08:37
TX001729,AC00499,40.03,2023-01-09T17:17:53,Debit,Omaha,D000210,34.125.226.63,M086,Branch,23,Student,200,1,6408.8,2024-11-04T08:12:08
TX001730,AC00287,73.01,2023-10-18T18:26:25,Credit,Milwaukee,D000670,182.84.41.229,M028,Online,25,Student,62,1,1997.33,2024-11-04T08:10:12
TX001736,AC00387,58.7,2023-03-03T16:00:01,Debit,New York,D000633,124.6.134.78,M041,Branch,67,Doctor,141,1,8937.35,2024-11-04T08:07:12
TX001741,AC00495,24.34,2023-11-29T17:15:02,Debit,Raleigh,D000108,16.250.113.156,M051,Branch,54,Engineer,110,1,6659.12,2024-11-04T08:09:23
TX001750,AC00356,42.09,2023-01-20T18:31:25,Debit,Denver,D000332,41.110.46.150,M046,Branch,29,Engineer,118,1,5526.28,2024-11-04T08:06:50
TX001752,AC00265,91.9,2023-05-15T16:19:03,Debit,Chicago,D000245,111.78.64.133,M036,Online,77,Retired,125,1,1033.94,2024-11-04T08:10:48
TX001757,AC00128,34.67,2023-04-25T16:34:55,Debit,Chicago,D000321,78.100.105.143,M077,Online,19,Student,71,1,888.6,2024-11-04T08:11:38
TX001764,AC00464,14.0,2023-09-06T16:24:45,Debit,San Antonio,D000357,106.140.105.35,M063,ATM,49,Engineer,173,1,7975.18,2024-11-04T08:09:26
TX001765,AC00473,57.16,2023-06-15T18:45:38,Debit,Columbus,D000110,136.104.90.223,M022,ATM,40,Engineer,74,1,222.22,2024-11-04T08:08:46
TX001767,AC00348,46.96,2023-06-30T16:44:37,Debit,Las Vegas,D000286,217.233.219.196,M070,Online,46,Engineer,12,1,2028.92,2024-11-04T08:11:10
TX001772,AC00181,40.9,2023-06-01T18:27:12,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34,2024-11-04T08:11:02
TX001773,AC00071,78.91,2023-03-01T17:07:06,Debit,Sacramento,D000619,141.241.241.128,M063,Online,61,Doctor,157,1,1817.43,2024-11-04T08:10:43
TX001775,AC00358,17.79,2023-02-22T17:01:35,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,61,Retired,162,5,2281.9,2024-11-04T08:11:03
TX001787,AC00162,33.76,2023-01-16T17:39:25,Debit,Seattle,D000311,122.94.26.104,M024,Online,26,Engineer,227,1,3253.51,2024-11-04T08:08:48
TX001791,AC00451,42.56,2023-07-31T16:25:38,Debit,Fresno,D000682,91.204.200.167,M001,Online,18,Student,146,1,4361.44,2024-11-04T08:07:12
TX001793,AC00263,53.83,2023-05-31T17:21:07,Debit,Baltimore,D000471,4.134.78.167,M062,Branch,70,Retired,131,1,4580.59,2024-11-04T08:11:45
