Transaction ID,AccountId,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IpAddress,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001307,AC00091,100.01,Debit,2023-06-29T16:06:51,Philadelphia,D000499,82.115.199.37,M061,ATM,50,Doctor,63,1,6393.12,2024-11-04T08:09:27
TX001308,AC00024,28.78,Credit,2023-08-07T16:08:04,Tucson,D000041,186.135.2.148,M096,Online,40,Doctor,51,1,680.55,2024-11-04T08:11:39
TX001312,AC00136,78.62,Debit,2023-07-31T16:46:29,Oklahoma City,D000521,80.90.35.146,M084,Branch,32,Doctor,52,1,1360.85,2024-11-04T08:08:12
TX001314,AC00187,333.97,Debit,2023-03-22T16:18:37,Fresno,D000305,98.39.212.221,M011,Branch,52,Doctor,45,1,5237.36,2024-11-04T08:11:48
TX001315,AC00452,30.87,Debit,2023-07-12T16:50:42,Fresno,D000015,34.92.221.183,M025,ATM,33,Doctor,295,1,14348.65,2024-11-04T08:10:43
TX001317,AC00125,220.23,Debit,2023-09-18T18:35:23,Milwaukee,D000663,19.20.13.234,M059,ATM,41,Engineer,48,1,3438.02,2024-11-04T08:06:33
TX001319,AC00264,101.52,Debit,2023-08-09T16:22:25,Tucson,D000002,63.82.133.139,M086,ATM,49,Engineer,98,1,2018.9,2024-11-04T08:08:38
TX001321,AC00298,10.52,Debit,2023-07-19T17:38:50,Kansas City,D000137,1.238.163.61,M019,ATM,55,Retired,30,1,2472.99,2024-11-04T08:11:06
TX001322,AC00235,270.72,Debit,2023-03-27T17:25:32,Los Angeles,D000149,145.76.10.8,M027,Branch,38,Doctor,37,1,6522.47,2024-11-04T08:12:10
TX001324,AC00329,247.58,Debit,2023-05-29T18:40:32,San Antonio,D000112,32.240.176.64,M068,ATM,39,Engineer,152,1,778.74,2024-11-04T08:07:18
TX001327,AC00453,109.91,Debit,2023-05-01T16:23:22,Seattle,D000517,173.135.78.201,M074,Branch,38,Doctor,90,1,12896.06,2024-11-04T08:10:57
TX001328,AC00367,215.72,Credit,2023-10-11T18:04:39,Columbus,D000682,93.151.52.152,M032,Branch,30,Engineer,137,1,8697.11,2024-11-04T08:11:54
TX001332,AC00212,608.79,Debit,2023-11-03T18:37:18,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,2024-11-04T08:12:18
TX001333,AC00051,186.55,Debit,2023-06-21T16:49:10,Philadelphia,D000049,60.166.231.236,M003,Branch,48,Engineer,288,1,224.65,2024-11-04T08:07:18
TX001339,AC00110,19.39,Debit,2023-11-17T16:39:20,Colorado Springs,D000294,201.95.180.152,M062,ATM,43,Doctor,45,1,9847.6,2024-11-04T08:11:24
TX001341,AC00079,57.07,Credit,2023-08-25T16:30:02,Boston,D000250,116.175.11.222,M027,Online,31,Doctor,99,1,9323.71,2024-11-04T08:11:35
TX001344,AC00344,46.11,Debit,2023-03-27T17:07:20,San Francisco,D000184,13.88.251.53,M048,Online,33,Doctor,233,1,5225.73,2024-11-04T08:10:44
TX001347,AC00030,520.86,Credit,2023-03-20T16:29:02,Sacramento,D000309,179.132.235.182,M017,Online,51,Engineer,66,1,9200.74,2024-11-04T08:08:47
TX001349,AC00094,31.7,Credit,2023-06-01T16:56:33,Raleigh,D000596,113.134.242.82,M074,ATM,48,Doctor,121,1,743.9,2024-11-04T08:08:02
TX001352,AC00335,315.94,Credit,2023-02-27T17:06:57,Raleigh,D000625,8.244.162.185,M024,Branch,49,Doctor,172,1,7719.71,2024-11-04T08:12:09
TX001353,AC00409,192.23,Debit,2023-12-28T16:34:52,Albuquerque,D000117,167.164.55.0,M058,Online,54,Engineer,39,3,2610.67,2024-11-04T08:06:41
TX001358,AC00023,422.9,Debit,2023-02-27T16:15:53,Tucson,D000237,180.224.54.115,M027,ATM,40,Engineer,111,1,7616.43,2024-11-04T08:10:52
TX001359,AC00077,20.62,Credit,2023-06-21T17:10:18,Philadelphia,D000627,184.59.28.72,M014,ATM,35,Doctor,225,1,12500.8,2024-11-04T08:08:49
TX001362,AC00136,61.98,Debit,2023-01-03T18:18:14,Denver,D000376,20.147.6.179,M038,Online,49,Engineer,44,1,5212.28,2024-11-04T08:08:55
TX001364,AC00089,204.7,Debit,2023-09-21T16:08,Oklahoma City,D000359,141.201.46.191,M032,Branch,49,Doctor,95,5,5117.03,2024-11-04T08:10:26
TX001367,AC00268,195.49,Debit,2023-06-12T16:34:59,Memphis,D000472,147.227.81.224,M016,ATM,31,Doctor,212,1,11988.12,2024-11-04T08:08:35
TX001368,AC00363,49.62,Debit,2023-12-07T16:19:07,Portland,D000080,19.228.76.177,M055,ATM,55,Engineer,111,1,3841.42,2024-11-04T08:07:23
TX001370,AC00167,405.6,Debit,2023-08-08T17:41:41,Tucson,D000643,36.77.94.252,M031,Online,37,Engineer,44,1,9754.73,2024-11-04T08:09:24
TX001372,AC00098,345.94,Debit,2023-10-09T17:32:57,Portland,D000354,129.102.184.189,M100,ATM,31,Doctor,163,1,7624.56,2024-11-04T08:11:40
TX001373,AC00116,356.56,Debit,2023-10-09T17:23:21,New York,D000399,157.130.28.27,M100,Online,47,Engineer,52,1,2485.73,2024-11-04T08:11:57
TX001374,AC00267,10.31,Debit,2023-01-13T16:23:56,Louisville,D000072,74.58.165.67,M054,Online,36,Engineer,280,1,2137.9,2024-11-04T08:11:14
TX001375,AC00447,211.69,Debit,2023-10-20T16:02:07,Atlanta,D000674,200.13.225.150,M066,Branch,30,Doctor,111,1,6412.85,2024-11-04T08:07:50
TX001377,AC00074,278.23,Debit,2023-05-04T17:49:33,Fresno,D000530,116.106.207.139,M019,Online,48,Engineer,83,1,8300.54,2024-11-04T08:09:46
TX001378,AC00063,116.88,Debit,2023-10-04T17:10:02,Memphis,D000024,23.163.145.195,M026,ATM,45,Doctor,263,1,7717.34,2024-11-04T08:10:02
TX001379,AC00085,328.77,Credit,2023-04-03T17:59:23,San Diego,D000133,101.120.142.50,M033,Online,39,Doctor,247,1,6967.03,2024-11-04T08:09:57
TX001380,AC00126,77.53,Debit,2023-07-25T18:00:25,Louisville,D000522,203.245.215.62,M052,Branch,54,Retired,55,1,5158.6,2024-11-04T08:07:12
TX001391,AC00120,301.56,Debit,2023-02-09T17:46:49,Seattle,D000014,155.37.19.43,M011,Branch,49,Doctor,118,1,10389.6,2024-11-04T08:10:23
TX001393,AC00481,5.29,Credit,2023-03-13T18:24:20,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68,2024-11-04T08:11:04
TX001394,AC00166,401.37,Debit,2023-09-18T16:18:19,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54,2024-11-04T08:11:41
TX001395,AC00438,145.4,Debit,2023-07-06T17:53:38,Tucson,D000069,49.174.157.140,M044,Online,38,Engineer,24,1,5244.49,2024-11-04T08:09:52
TX001396,AC00090,556.34,Debit,2023-10-19T16:34:22,Seattle,D000377,59.127.135.25,M031,Online,37,Doctor,46,1,11935.14,2024-11-04T08:07:12
TX001399,AC00410,282.65,Debit,2023-03-08T17:42:36,Fort Worth,D000626,135.73.131.111,M012,ATM,35,Doctor,161,1,13801.15,2024-11-04T08:08:51
TX001401,AC00315,185.81,Debit,2023-09-20T16:30:06,Austin,D000696,201.114.165.141,M033,Online,32,Doctor,116,1,9588.71,2024-11-04T08:10:15
TX001402,AC00092,66.01,Debit,2023-10-06T18:39:39,Milwaukee,D000317,49.172.82.247,M042,Online,49,Engineer,179,1,3475.99,2024-11-04T08:07:05
TX001405,AC00498,26.75,Debit,2023-05-08T16:25:03,Indianapolis,D000537,131.41.45.13,M096,Online,33,Doctor,27,1,12063.77,2024-11-04T08:07
TX001407,AC00104,275.2,Debit,2023-08-24T17:13:38,New York,D000122,59.12.96.11,M058,Online,54,Engineer,81,1,1230.12,2024-11-04T08:09:50
TX001409,AC00144,469.13,Credit,2023-12-04T17:53:57,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,2024-11-04T08:07:30
TX001417,AC00056,18.56,Credit,2023-04-24T17:04:21,Memphis,D000189,41.82.55.163,M094,Branch,49,Engineer,161,1,4230.37,2024-11-04T08:07:40
TX001421,AC00297,66.91,Debit,2023-01-30T18:47:17,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1,2024-11-04T08:10:19
TX001422,AC00144,335.48,Debit,2023-03-02T16:06:18,Oklahoma City,D000211,107.247.202.71,M040,Branch,45,Engineer,155,1,3023.16,2024-11-04T08:06:45
TX001431,AC00059,344.97,Debit,2023-03-20T17:30:52,Austin,D000264,214.67.148.245,M050,Online,34,Doctor,106,1,5577.94,2024-11-04T08:09:39
TX001432,AC00341,172.29,Debit,2023-01-30T17:22:39,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8,2024-11-04T08:08:42
TX001434,AC00455,101.23,Debit,2023-08-04T18:34:01,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71,2024-11-04T08:06:42
TX001436,AC00118,692.55,Debit,2023-03-07T16:51:37,Charlotte,D000577,180.224.54.115,M058,Branch,53,Retired,109,1,2451.56,2024-11-04T08:12:17
TX001437,AC00275,147.31,Credit,2023-06-12T17:10:27,Mesa,D000059,100.4.40.132,M005,Online,34,Doctor,92,1,13625.52,2024-11-04T08:07:58
TX001442,AC00441,491.1,Credit,2023-06-05T16:08:37,Houston,D000408,175.210.47.87,M067,Online,35,Engineer,125,1,7833.85,2024-11-04T08:07:32
TX001445,AC00245,169.28,Debit,2023-03-27T18:08:06,Philadelphia,D000227,218.238.171.184,M057,Branch,45,Doctor,114,1,5128.44,2024-11-04T08:11:54
TX001448,AC00080,991.82,Debit,2023-12-04T16:16:19,Milwaukee,D000496,62.152.134.92,M042,Online,43,Engineer,300,1,3493.13,2024-11-04T08:10:11
TX001450,AC00218,152.01,Debit,2023-02-23T16:41:55,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,2024-11-04T08:11:14
TX001451,AC00268,78.77,Credit,2023-05-08T18:36:59,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,2024-11-04T08:06:41
TX001452,AC00460,26.5,Debit,2023-02-08T16:42:59,Indianapolis,D000175,9.230.41.239,M063,Online,48,Engineer,179,1,4854.83,2024-11-04T08:07:24
TX001453,AC00257,83.62,Debit,2023-06-22T17:18:09,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22,2024-11-04T08:12:06
TX001455,AC00162,55.99,Debit,2023-11-13T16:16:24,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61,2024-11-04T08:07:20
TX001463,AC00266,11.3,Credit,2023-12-01T16:33:43,Louisville,D000528,10.191.172.154,M044,Online,55,Retired,41,1,1938.99,2024-11-04T08:09:25
TX001471,AC00024,820.46,Credit,2023-04-03T16:22:48,Fort Worth,D000185,89.21.156.229,M041,Online,53,Engineer,243,1,5621.86,2024-11-04T08:10:23
TX001473,AC00373,52.94,Debit,2023-06-12T17:36:25,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,2024-11-04T08:11:08
TX001475,AC00422,235.42,Debit,2023-07-10T18:34:22,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23,2024-11-04T08:11:06
TX001477,AC00002,12.62,Debit,2023-05-05T16:35:44,El Paso,D000475,93.160.83.196,M068,Branch,33,Doctor,61,1,6420.47,2024-11-04T08:09:03
TX001479,AC00393,373.52,Debit,2023-09-25T16:23:23,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,2024-11-04T08:11:16
TX001483,AC00218,494.96,Debit,2023-03-31T16:34:38,Sacramento,D000320,45.182.28.148,M067,ATM,40,Engineer,132,1,6903.68,2024-11-04T08:08:34
TX001485,AC00060,440.94,Debit,2023-09-13T18:38:27,San Antonio,D000133,189.20.224.220,M008,Online,42,Doctor,148,1,7303.23,2024-11-04T08:11:22
TX001487,AC00338,256.66,Credit,2023-07-17T17:08:03,Raleigh,D000377,101.223.82.253,M045,Online,54,Retired,137,1,1794.5,2024-11-04T08:06:55
TX001491,AC00233,38.14,Debit,2023-04-07T16:16,Portland,D000016,160.212.125.105,M072,Branch,50,Engineer,165,1,9879.87,2024-11-04T08:07:16
TX001493,AC00277,736.32,Debit,2023-04-12T17:06:06,Indianapolis,D000503,64.15.0.66,M054,Online,31,Doctor,28,1,14268.95,2024-11-04T08:10:23
TX001494,AC00202,389.43,Credit,2023-11-27T18:01:47,Austin,D000485,10.144.131.89,M005,ATM,52,Engineer,151,1,6449.83,2024-11-04T08:10:57
TX001500,AC00449,265.37,Debit,2023-05-26T17:56:17,Washington,D000633,173.252.44.183,M013,Branch,33,Engineer,77,1,5229.95,2024-11-04T08:09:20
TX001502,AC00370,417.26,Credit,2023-02-27T17:01:24,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,2024-11-04T08:11:53
TX001504,AC00400,64.58,Debit,2023-12-04T18:06:30,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,2024-11-04T08:11:27
TX001508,AC00419,285.49,Credit,2023-08-11T18:42:10,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,2024-11-04T08:12:14
TX001510,AC00012,308.8,Debit,2023-12-26T16:08:51,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,2024-11-04T08:09:59
TX001511,AC00438,135.35,Debit,2023-07-28T18:42:51,Houston,D000219,218.54.207.160,M098,Branch,33,Engineer,82,1,9983.36,2024-11-04T08:07:24
TX001514,AC00416,214.15,Debit,2023-10-30T17:07:54,Detroit,D000531,210.228.226.64,M064,Branch,32,Engineer,217,1,6397.29,2024-11-04T08:10:59
TX001515,AC00272,71.34,Debit,2023-08-28T16:00,Miami,D000256,188.225.207.71,M021,Online,49,Engineer,144,3,6345.03,2024-11-04T08:09:43
TX001516,AC00468,170.36,Debit,2023-03-27T16:56:29,Indianapolis,D000225,133.63.96.21,M091,ATM,30,Doctor,118,1,6034.73,2024-11-04T08:09:24
TX001517,AC00040,965.66,Debit,2023-12-18T17:22:16,Raleigh,D000244,81.102.230.41,M009,ATM,53,Engineer,32,1,765.81,2024-11-04T08:08:58
TX001518,AC00302,736.53,Debit,2023-05-10T17:05:08,Philadelphia,D000548,219.193.239.152,M065,ATM,55,Engineer,120,1,9826.26,2024-11-04T08:09:38
TX001519,AC00271,213.42,Debit,2023-07-27T17:30:14,Columbus,D000536,133.67.250.163,M052,ATM,45,Engineer,17,1,3736.38,2024-11-04T08:11:26
TX001523,AC00298,77.5,Credit,2023-05-23T16:44:55,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77,2024-11-04T08:08:15
TX001528,AC00222,64.3,Debit,2023-09-04T17:36:40,Louisville,D000084,219.98.242.240,M015,ATM,55,Retired,67,1,7530.3,2024-11-04T08:11:58
TX001536,AC00480,292.95,Debit,2023-02-16T16:23:11,Memphis,D000456,221.169.49.152,M055,Branch,37,Engineer,56,1,1216.91,2024-11-04T08:11:13
TX001541,AC00153,89.5,Credit,2023-08-21T16:22:06,Louisville,D000014,166.79.195.157,M020,Branch,41,Engineer,134,1,8658.95,2024-11-04T08:09:01
TX001543,AC00291,146.51,Debit,2023-01-25T17:12:17,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9,2024-11-04T08:10:39
TX001549,AC00172,870.3,Debit,2023-08-28T17:56:39,San Jose,D000200,143.212.47.226,M003,ATM,51,Retired,229,1,3688.98,2024-11-04T08:08:54
TX001550,AC00176,458.94,Debit,2023-07-18T18:06:23,Detroit,D000074,151.247.130.190,M076,Branch,52,Engineer,180,1,5619.95,2024-11-04T08:08:35
TX001552,AC00310,757.15,Debit,2023-01-17T16:53:08,Raleigh,D000463,200.13.225.150,M085,Online,53,Engineer,38,1,4702.86,2024-11-04T08:08:06
TX001555,AC00497,239.41,Credit,2023-11-01T17:23:46,Baltimore,D000693,145.246.171.225,M064,Online,42,Doctor,248,1,7860.65,2024-11-04T08:07:19
TX001556,AC00475,7.48,Debit,2023-07-03T16:46:20,San Antonio,D000596,27.93.195.98,M025,ATM,55,Engineer,29,1,1275.2,2024-11-04T08:12:21
TX001558,AC00245,262.43,Credit,2023-06-13T17:26:54,San Diego,D000365,172.184.35.29,M046,Online,37,Doctor,274,5,12841.01,2024-11-04T08:07:46
TX001561,AC00362,111.66,Credit,2023-06-07T18:18:32,Washington,D000384,62.251.170.72,M068,Online,48,Engineer,140,1,5716.72,2024-11-04T08:07:36
TX001563,AC00112,554.15,Debit,2023-04-18T17:17:37,Raleigh,D000087,151.247.130.190,M066,ATM,49,Doctor,108,1,14817.22,2024-11-04T08:12:11
TX001564,AC00057,598.66,Credit,2023-01-10T16:51:44,Charlotte,D000316,52.50.209.49,M032,Branch,32,Engineer,222,1,2587.11,2024-11-04T08:11:41
TX001565,AC00393,28.38,Debit,2023-05-18T16:24:16,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,2024-11-04T08:08:56
TX001566,AC00233,16.8,Debit,2023-11-27T17:01:48,San Diego,D000426,86.220.59.252,M021,ATM,49,Doctor,94,1,11847.07,2024-11-04T08:09:51
TX001567,AC00466,896.79,Debit,2023-11-06T16:35:59,Dallas,D000582,138.87.180.254,M087,Online,33,Doctor,168,1,11146.74,2024-11-04T08:06:45
TX001568,AC00453,159.0,Debit,2023-03-06T18:04:32,Las Vegas,D000545,77.92.193.22,M059,ATM,49,Engineer,38,1,369.79,2024-11-04T08:08:35
TX001570,AC00228,203.99,Debit,2023-01-20T16:34:35,Philadelphia,D000007,213.15.9.253,M073,Online,52,Retired,215,1,4840.31,2024-11-04T08:09:52
TX001572,AC00247,101.28,Credit,2023-08-23T18:19:06,Chicago,D000506,81.222.37.186,M023,Online,32,Engineer,75,1,2774.35,2024-11-04T08:06:44
TX001577,AC00059,65.11,Debit,2023-09-07T16:47:49,Nashville,D000204,223.32.70.156,M026,ATM,34,Engineer,150,1,8485.14,2024-11-04T08:08:55
TX001579,AC00007,137.48,Debit,2023-11-27T17:34:33,Seattle,D000206,66.255.7.16,M058,Branch,55,Doctor,47,1,14273.42,2024-11-04T08:08:46
TX001583,AC00447,160.24,Debit,2023-08-08T17:06:41,Washington,D000378,98.39.212.221,M019,ATM,31,Engineer,15,1,5526.97,2024-11-04T08:09:07
TX001587,AC00241,211.36,Debit,2023-09-14T17:08:40,San Francisco,D000039,223.189.165.37,M020,Branch,47,Engineer,194,1,4760.34,2024-11-04T08:11:24
TX001597,AC00411,11.86,Debit,2023-09-05T16:43:36,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,2024-11-04T08:08:52
TX001600,AC00410,704.69,Debit,2023-07-18T17:22:49,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,2024-11-04T08:10:51
TX001603,AC00058,199.14,Debit,2023-08-02T17:32:29,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,2024-11-04T08:10:52
TX001608,AC00409,122.81,Debit,2023-10-24T16:12:19,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,2024-11-04T08:09:37
TX001610,AC00273,1431.33,Debit,2023-01-17T17:50:51,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,2024-11-04T08:09:18
TX001619,AC00305,108.75,Debit,2023-10-17T16:09:20,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,2024-11-04T08:10:18
TX001623,AC00087,154.21,Debit,2023-01-02T16:01:26,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,2024-11-04T08:10:33
TX001628,AC00141,398.7,Debit,2023-08-28T16:02:11,Albuquerque,D000426,198.39.35.23,M006,ATM,47,Doctor,276,1,7987.74,2024-11-04T08:09:04
TX001630,AC00334,378.2,Debit,2023-01-09T17:12:40,Mesa,D000588,21.122.39.207,M008,Branch,40,Engineer,167,1,7372.81,2024-11-04T08:11:02
TX001631,AC00175,124.74,Debit,2023-11-27T16:33:20,Los Angeles,D000302,39.163.103.27,M038,ATM,49,Engineer,33,1,2987.97,2024-11-04T08:08:17
TX001632,AC00380,17.1,Debit,2023-12-25T16:56:06,Albuquerque,D000415,209.214.250.164,M019,ATM,53,Retired,101,1,1619.54,2024-11-04T08:11:05
TX001636,AC00465,40.12,Credit,2023-04-19T17:03:11,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38,2024-11-04T08:10:40
TX001637,AC00126,125.0,Credit,2023-06-05T16:19:55,Indianapolis,D000617,98.39.212.221,M046,Online,49,Engineer,177,1,3215.76,2024-11-04T08:11:36
TX001640,AC00155,320.93,Debit,2023-06-22T16:05:35,Atlanta,D000268,115.241.186.164,M026,Online,55,Engineer,178,1,9451.66,2024-11-04T08:10:27
TX001641,AC00261,1.41,Debit,2023-06-07T17:02:33,Sacramento,D000344,170.225.23.251,M084,ATM,53,Retired,278,1,1244.17,2024-11-04T08:12:04
TX001642,AC00480,50.52,Debit,2023-04-06T16:03:23,Los Angeles,D000619,161.177.41.214,M065,Branch,54,Doctor,293,1,12815.24,2024-11-04T08:06:58
TX001643,AC00291,383.95,Credit,2023-09-20T17:57:15,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56,2024-11-04T08:07:55
TX001646,AC00378,981.76,Debit,2023-09-25T16:23:57,Milwaukee,D000625,146.53.16.47,M040,Online,45,Doctor,234,1,602.36,2024-11-04T08:06:45
TX001652,AC00279,18.25,Debit,2023-08-16T16:41:21,Kansas City,D000179,39.129.125.110,M076,ATM,53,Doctor,18,1,14328.29,2024-11-04T08:08:43
TX001657,AC00185,172.68,Debit,2023-02-20T16:07:41,Baltimore,D000371,81.67.222.238,M031,ATM,33,Doctor,17,1,10724.95,2024-11-04T08:07:49
TX001658,AC00498,139.88,Debit,2023-01-23T16:05:26,Colorado Springs,D000535,89.18.54.235,M024,ATM,34,Engineer,162,1,2969.71,2024-11-04T08:07:25
TX001660,AC00456,53.79,Credit,2023-12-05T16:01:44,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36,2024-11-04T08:07:47
TX001676,AC00091,49.84,Debit,2023-10-13T16:05:10,Chicago,D000290,212.220.106.248,M095,ATM,49,Doctor,146,1,7872.04,2024-11-04T08:07:16
TX001689,AC00354,109.28,Debit,2023-06-09T16:20:12,San Diego,D000047,159.37.30.154,M082,Online,36,Engineer,112,4,6338.35,2024-11-04T08:07:21
TX001690,AC00313,27.51,Credit,2023-09-20T18:16:03,Columbus,D000250,47.82.77.181,M057,Online,40,Doctor,103,1,13645.63,2024-11-04T08:06:27
TX001693,AC00232,25.77,Credit,2023-07-17T17:15:21,San Diego,D000026,120.16.186.17,M078,Online,45,Doctor,277,1,11749.77,2024-11-04T08:10:33
TX001694,AC00424,127.57,Debit,2023-02-27T17:17:05,Nashville,D000406,158.135.64.240,M049,ATM,52,Retired,75,1,6118.2,2024-11-04T08:10:45
TX001696,AC00175,521.01,Credit,2023-10-13T17:54:57,Seattle,D000205,36.13.239.172,M041,Branch,41,Engineer,73,1,4004.55,2024-11-04T08:07:07
TX001699,AC00356,265.44,Debit,2023-01-17T16:41:18,San Antonio,D000341,10.223.224.50,M090,ATM,30,Engineer,169,1,9700.77,2024-11-04T08:09:38
TX001700,AC00244,152.34,Debit,2023-10-12T17:10:20,Omaha,D000128,110.64.1.201,M044,Branch,55,Doctor,115,1,6853.51,2024-11-04T08:08:11
TX001702,AC00411,111.55,Debit,2023-12-28T16:27:12,Denver,D000632,81.156.221.124,M039,ATM,46,Doctor,101,1,12221.17,2024-11-04T08:08:09
TX001703,AC00294,321.82,Credit,2023-07-14T16:20:55,Raleigh,D000518,100.137.90.188,M049,Branch,32,Engineer,43,1,6500.5,2024-11-04T08:08:22
TX001704,AC00205,1294.81,Credit,2023-12-11T16:53:08,Washington,D000489,76.0.164.168,M026,Branch,45,Engineer,279,1,9927.75,2024-11-04T08:11:44
TX001707,AC00048,1283.97,Debit,2023-08-09T17:32:04,Colorado Springs,D000340,4.134.78.167,M030,ATM,42,Doctor,121,1,11041.9,2024-11-04T08:07:52
TX001709,AC00185,206.51,Debit,2023-12-18T17:09:29,Indianapolis,D000354,101.90.40.193,M046,ATM,51,Retired,275,1,3921.74,2024-11-04T08:07:22
TX001718,AC00121,80.97,Debit,2023-01-09T17:27:58,Seattle,D000255,146.69.70.214,M026,Online,38,Doctor,157,1,5926.31,2024-11-04T08:09:06
TX001723,AC00193,435.98,Debit,2023-10-12T16:29:09,Mesa,D000282,216.151.64.40,M099,Branch,30,Engineer,105,1,7334.08,2024-11-04T08:11:05
TX001726,AC00246,290.86,Debit,2023-06-05T17:45:07,Louisville,D000621,173.232.121.213,M068,Online,45,Doctor,36,1,14631.88,2024-11-04T08:10:45
TX001727,AC00120,85.73,Debit,2023-03-01T16:09:58,Virginia Beach,D000072,134.222.122.238,M100,ATM,41,Doctor,266,1,14928.35,2024-11-04T08:08:37
TX001731,AC00087,346.12,Debit,2023-12-29T17:55:30,San Francisco,D000150,92.180.81.50,M067,Branch,44,Doctor,12,1,13084.27,2024-11-04T08:11
TX001732,AC00333,1.93,Debit,2023-10-19T18:06:08,Chicago,D000297,162.58.247.55,M030,Branch,47,Doctor,175,5,5684.09,2024-11-04T08:08:33
TX001737,AC00010,7.56,Debit,2023-02-06T16:38:45,Milwaukee,D000358,205.45.234.42,M070,ATM,40,Doctor,145,1,8528.72,2024-11-04T08:07:19
TX001738,AC00087,540.4,Debit,2023-02-22T16:42:17,Houston,D000414,166.79.195.157,M061,Branch,45,Doctor,272,1,425.77,2024-11-04T08:06:52
TX001741,AC00495,24.34,Debit,2023-11-29T17:15:02,Raleigh,D000108,16.250.113.156,M051,Branch,54,Engineer,110,1,6659.12,2024-11-04T08:09:23
TX001743,AC00053,117.66,Credit,2023-08-03T18:19:53,Memphis,D000047,34.125.226.63,M014,Branch,39,Doctor,126,1,6794.17,2024-11-04T08:07:55
TX001751,AC00155,607.28,Debit,2023-01-23T16:47:11,Baltimore,D000376,131.41.45.13,M098,ATM,32,Doctor,84,1,9679.68,2024-11-04T08:10:16
TX001756,AC00405,247.93,Debit,2023-08-14T18:08:27,Indianapolis,D000082,3.102.127.165,M100,Branch,37,Engineer,79,1,9801.48,2024-11-04T08:09:24
TX001762,AC00302,254.34,Debit,2023-09-14T17:04:03,El Paso,D000412,214.125.131.88,M084,Online,49,Engineer,79,1,5461.08,2024-11-04T08:11:06
TX001764,AC00464,14.0,Debit,2023-09-06T16:24:45,San Antonio,D000357,106.140.105.35,M063,ATM,49,Engineer,173,1,7975.18,2024-11-04T08:09:26
TX001765,AC00473,57.16,Debit,2023-06-15T18:45:38,Columbus,D000110,136.104.90.223,M022,ATM,40,Engineer,74,1,222.22,2024-11-04T08:08:46
TX001766,AC00486,282.26,Debit,2023-06-26T16:55:17,Memphis,D000048,210.136.14.108,M028,Online,37,Engineer,278,1,6857.2,2024-11-04T08:08:20
TX001767,AC00348,46.96,Debit,2023-06-30T16:44:37,Las Vegas,D000286,217.233.219.196,M070,Online,46,Engineer,12,1,2028.92,2024-11-04T08:11:10
TX001768,AC00398,473.2,Debit,2023-08-07T16:02:07,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52,2024-11-04T08:10:30
TX001772,AC00181,40.9,Debit,2023-06-01T18:27:12,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34,2024-11-04T08:11:02
